"Time","Var","EPU","Value","Units"
1999,"Ocean pout","SS",1.15282350722381,"MeanCond"
2000,"Ocean pout","SS",1.04739832657087,"MeanCond"
2001,"Ocean pout","SS",1.05595349293173,"MeanCond"
2003,"Ocean pout","SS",1.062212154035,"MeanCond"
2004,"Ocean pout","SS",1.09606733007574,"MeanCond"
2005,"Ocean pout","SS",1.02218203462019,"MeanCond"
2006,"Ocean pout","SS",1.076337444018,"MeanCond"
2008,"Ocean pout","SS",1.07411306170549,"MeanCond"
2009,"Ocean pout","SS",1.11824728091843,"MeanCond"
2010,"Ocean pout","SS",1.03679888462346,"MeanCond"
2011,"Ocean pout","SS",1.07920734122511,"MeanCond"
2012,"Ocean pout","SS",1.08662771748083,"MeanCond"
2013,"Ocean pout","SS",1.08709993638869,"MeanCond"
2014,"Ocean pout","SS",1.05106672551984,"MeanCond"
2015,"Ocean pout","SS",1.12128671291158,"MeanCond"
2016,"Ocean pout","SS",1.08737433285195,"MeanCond"
2019,"Ocean pout","SS",1.02658124138734,"MeanCond"
2021,"Ocean pout","SS",1.18950711273314,"MeanCond"
2023,"Ocean pout","SS",1.09748915118886,"MeanCond"
2024,"Ocean pout","SS",1.0851667237689,"MeanCond"
1996,"Offshore hake","MAB",1.02183980673498,"MeanCond"
1997,"Offshore hake","MAB",0.994433809266947,"MeanCond"
1998,"Offshore hake","MAB",0.984856794240668,"MeanCond"
1999,"Offshore hake","MAB",0.9805880677002,"MeanCond"
2000,"Offshore hake","MAB",1.03736313898812,"MeanCond"
2001,"Offshore hake","MAB",1.06346822234056,"MeanCond"
2002,"Offshore hake","MAB",1.02068889760586,"MeanCond"
2003,"Offshore hake","MAB",1.07541686935315,"MeanCond"
2004,"Offshore hake","MAB",1.13141588193705,"MeanCond"
2005,"Offshore hake","MAB",1.00231188130404,"MeanCond"
2006,"Offshore hake","MAB",0.967821687341001,"MeanCond"
2007,"Offshore hake","MAB",1.06326341820715,"MeanCond"
2008,"Offshore hake","MAB",1.01673833938256,"MeanCond"
2009,"Offshore hake","MAB",1.05988315625089,"MeanCond"
2010,"Offshore hake","MAB",1.03745408841845,"MeanCond"
2011,"Offshore hake","MAB",1.06401844605664,"MeanCond"
2012,"Offshore hake","MAB",1.03831621548167,"MeanCond"
2013,"Offshore hake","MAB",1.04891449580069,"MeanCond"
2014,"Offshore hake","MAB",1.04025012678021,"MeanCond"
2015,"Offshore hake","MAB",1.1014316200525,"MeanCond"
2016,"Offshore hake","MAB",1.05758319227764,"MeanCond"
2018,"Offshore hake","MAB",0.989428980183885,"MeanCond"
2019,"Offshore hake","MAB",0.978531188953484,"MeanCond"
2021,"Offshore hake","MAB",1.0113389845876,"MeanCond"
2022,"Offshore hake","MAB",1.06573427237393,"MeanCond"
2023,"Offshore hake","MAB",1.0693163237554,"MeanCond"
2024,"Offshore hake","MAB",1.04753037116194,"MeanCond"
1992,"Pollock","GB",0.956249410156544,"MeanCond"
1993,"Pollock","GB",0.961441551357197,"MeanCond"
1994,"Pollock","GB",1.01172195349526,"MeanCond"
1995,"Pollock","GB",1.01988309632427,"MeanCond"
1996,"Pollock","GB",0.985790061569825,"MeanCond"
1997,"Pollock","GB",0.951149352581064,"MeanCond"
1998,"Pollock","GB",0.980943295300578,"MeanCond"
1999,"Pollock","GB",0.956473576459486,"MeanCond"
2000,"Pollock","GB",1.00515413572136,"MeanCond"
2001,"Pollock","GB",0.897720999885528,"MeanCond"
2002,"Pollock","GB",0.954392237833339,"MeanCond"
2003,"Pollock","GB",1.01217891091018,"MeanCond"
2004,"Pollock","GB",0.921330264888685,"MeanCond"
2005,"Pollock","GB",0.972924968978203,"MeanCond"
2008,"Pollock","GB",0.926346988432948,"MeanCond"
2009,"Pollock","GB",1.01588514097164,"MeanCond"
2010,"Pollock","GB",0.912426422298214,"MeanCond"
2011,"Pollock","GB",0.989291600013182,"MeanCond"
2012,"Pollock","GB",1.03113252633488,"MeanCond"
2013,"Pollock","GB",1.00615110806044,"MeanCond"
2014,"Pollock","GB",0.985126477200225,"MeanCond"
2015,"Pollock","GB",0.954509341714788,"MeanCond"
2016,"Pollock","GB",0.984430801923055,"MeanCond"
2017,"Pollock","GB",0.945998219490096,"MeanCond"
2018,"Pollock","GB",1.00945496245673,"MeanCond"
2019,"Pollock","GB",0.90145505645392,"MeanCond"
2021,"Pollock","GB",0.972467515929345,"MeanCond"
2022,"Pollock","GB",0.981445341040064,"MeanCond"
2024,"Pollock","GB",1.01350464152073,"MeanCond"
1992,"Pollock","GOM",1.01530996005834,"MeanCond"
1993,"Pollock","GOM",0.999251284372808,"MeanCond"
1994,"Pollock","GOM",0.969755663522624,"MeanCond"
1995,"Pollock","GOM",0.97642343962819,"MeanCond"
1996,"Pollock","GOM",0.962371163323462,"MeanCond"
1997,"Pollock","GOM",1.01577712013498,"MeanCond"
1998,"Pollock","GOM",0.975647770883239,"MeanCond"
1999,"Pollock","GOM",1.00408281320175,"MeanCond"
2000,"Pollock","GOM",0.988262372835673,"MeanCond"
2001,"Pollock","GOM",0.937726013162284,"MeanCond"
2002,"Pollock","GOM",0.924243542024673,"MeanCond"
2003,"Pollock","GOM",0.919906313444494,"MeanCond"
2004,"Pollock","GOM",0.918811481926906,"MeanCond"
2005,"Pollock","GOM",0.927152833173944,"MeanCond"
2006,"Pollock","GOM",0.944197249428576,"MeanCond"
2007,"Pollock","GOM",0.958485218280716,"MeanCond"
2008,"Pollock","GOM",0.943719787995744,"MeanCond"
2009,"Pollock","GOM",1.00071458222106,"MeanCond"
2010,"Pollock","GOM",0.942796137135814,"MeanCond"
2011,"Pollock","GOM",0.971247273584443,"MeanCond"
2012,"Pollock","GOM",0.982278497954602,"MeanCond"
2013,"Pollock","GOM",0.99831231000849,"MeanCond"
2014,"Pollock","GOM",0.978820737518365,"MeanCond"
2015,"Pollock","GOM",0.965727546338259,"MeanCond"
2016,"Pollock","GOM",0.963781844518097,"MeanCond"
2017,"Pollock","GOM",0.960954252622781,"MeanCond"
2018,"Pollock","GOM",0.955033443011447,"MeanCond"
2019,"Pollock","GOM",0.91234997361758,"MeanCond"
2021,"Pollock","GOM",0.953815250259185,"MeanCond"
2022,"Pollock","GOM",0.997646494630327,"MeanCond"
2023,"Pollock","GOM",0.893416235347619,"MeanCond"
2024,"Pollock","GOM",0.928171598478087,"MeanCond"
1992,"Pollock","SS",0.989604131805966,"MeanCond"
1993,"Pollock","SS",0.968799699825993,"MeanCond"
1994,"Pollock","SS",1.03044268317398,"MeanCond"
1995,"Pollock","SS",1.04064377929944,"MeanCond"
1996,"Pollock","SS",1.03812515279497,"MeanCond"
1997,"Pollock","SS",1.04067388732938,"MeanCond"
1998,"Pollock","SS",0.959857836743773,"MeanCond"
1999,"Pollock","SS",1.03546636442295,"MeanCond"
2000,"Pollock","SS",0.944113760694789,"MeanCond"
2001,"Pollock","SS",0.944342898569425,"MeanCond"
2002,"Pollock","SS",0.987285957924233,"MeanCond"
2003,"Pollock","SS",0.956309699992252,"MeanCond"
2004,"Pollock","SS",0.962658828741643,"MeanCond"
2005,"Pollock","SS",0.983228668326878,"MeanCond"
2006,"Pollock","SS",0.978175119937932,"MeanCond"
2007,"Pollock","SS",0.981080177754746,"MeanCond"
2008,"Pollock","SS",0.97912210024548,"MeanCond"
2010,"Pollock","SS",1.02000203684182,"MeanCond"
2011,"Pollock","SS",1.01900282613493,"MeanCond"
2012,"Pollock","SS",0.958383813839236,"MeanCond"
2013,"Pollock","SS",1.0440274734856,"MeanCond"
2014,"Pollock","SS",1.06861840983157,"MeanCond"
2015,"Pollock","SS",0.956417199626665,"MeanCond"
2016,"Pollock","SS",0.9602402827548,"MeanCond"
2017,"Pollock","SS",0.945785430531141,"MeanCond"
2019,"Pollock","SS",1.0210740389605,"MeanCond"
2023,"Pollock","SS",0.92096875035104,"MeanCond"
1992,"Red hake","GB",0.988355356688383,"MeanCond"
1993,"Red hake","GB",0.96328946889925,"MeanCond"
1994,"Red hake","GB",1.00486455877708,"MeanCond"
1995,"Red hake","GB",0.979986028290945,"MeanCond"
1996,"Red hake","GB",1.02229197021103,"MeanCond"
1997,"Red hake","GB",1.01177762584545,"MeanCond"
1998,"Red hake","GB",1.00540260649995,"MeanCond"
1999,"Red hake","GB",1.02688456726111,"MeanCond"
2000,"Red hake","GB",0.996434430699587,"MeanCond"
2001,"Red hake","GB",0.972782526194613,"MeanCond"
2002,"Red hake","GB",0.970947578129646,"MeanCond"
2003,"Red hake","GB",1.01843097943695,"MeanCond"
2004,"Red hake","GB",0.934353397878956,"MeanCond"
2005,"Red hake","GB",0.990928131332925,"MeanCond"
2006,"Red hake","GB",1.01326288439747,"MeanCond"
2007,"Red hake","GB",1.00380744362509,"MeanCond"
2008,"Red hake","GB",1.04112805212642,"MeanCond"
2009,"Red hake","GB",0.965977898710946,"MeanCond"
2010,"Red hake","GB",0.943715941322314,"MeanCond"
2011,"Red hake","GB",0.994883701066112,"MeanCond"
2012,"Red hake","GB",0.97304147097078,"MeanCond"
2013,"Red hake","GB",1.03192352704181,"MeanCond"
2014,"Red hake","GB",0.996830664023691,"MeanCond"
2015,"Red hake","GB",1.01056158685216,"MeanCond"
2016,"Red hake","GB",0.991193353466636,"MeanCond"
2017,"Red hake","GB",0.978551566063778,"MeanCond"
2018,"Red hake","GB",1.02330263306122,"MeanCond"
2019,"Red hake","GB",1.00421879881609,"MeanCond"
2021,"Red hake","GB",1.01608801832191,"MeanCond"
2022,"Red hake","GB",1.00343694896362,"MeanCond"
2023,"Red hake","GB",1.03229019389689,"MeanCond"
2024,"Red hake","GB",0.923280198313294,"MeanCond"
1992,"Red hake","GOM",0.981612033079273,"MeanCond"
1993,"Red hake","GOM",0.988282872076439,"MeanCond"
1994,"Red hake","GOM",1.01215222312799,"MeanCond"
1995,"Red hake","GOM",0.980638894818537,"MeanCond"
1996,"Red hake","GOM",0.977034892435029,"MeanCond"
1997,"Red hake","GOM",1.02148723029522,"MeanCond"
1998,"Red hake","GOM",0.989167726744038,"MeanCond"
1999,"Red hake","GOM",1.00203000580913,"MeanCond"
2000,"Red hake","GOM",0.974572335288929,"MeanCond"
2001,"Red hake","GOM",0.928969578439596,"MeanCond"
2002,"Red hake","GOM",0.962720460547395,"MeanCond"
2003,"Red hake","GOM",0.95043086700501,"MeanCond"
2004,"Red hake","GOM",0.913816057744006,"MeanCond"
2005,"Red hake","GOM",0.966524484938904,"MeanCond"
2006,"Red hake","GOM",0.974196025472842,"MeanCond"
2007,"Red hake","GOM",0.933100130131724,"MeanCond"
2008,"Red hake","GOM",0.950175335869359,"MeanCond"
2009,"Red hake","GOM",0.972244826970716,"MeanCond"
2010,"Red hake","GOM",0.983871684323375,"MeanCond"
2011,"Red hake","GOM",1.00271013982514,"MeanCond"
2012,"Red hake","GOM",1.03241534262974,"MeanCond"
2013,"Red hake","GOM",1.02617172858903,"MeanCond"
2014,"Red hake","GOM",1.0245173672693,"MeanCond"
2015,"Red hake","GOM",1.00794005215326,"MeanCond"
2016,"Red hake","GOM",1.00349248458633,"MeanCond"
2017,"Red hake","GOM",0.987813882529049,"MeanCond"
2018,"Red hake","GOM",1.01706294936218,"MeanCond"
2019,"Red hake","GOM",0.984832297664856,"MeanCond"
2021,"Red hake","GOM",0.986422901671793,"MeanCond"
2022,"Red hake","GOM",1.00269401985686,"MeanCond"
2023,"Red hake","GOM",0.951080475278203,"MeanCond"
2024,"Red hake","GOM",0.924892088715228,"MeanCond"
1992,"Red hake","MAB",1.0324047945451,"MeanCond"
1993,"Red hake","MAB",1.04014511587665,"MeanCond"
1994,"Red hake","MAB",0.969305120867087,"MeanCond"
1995,"Red hake","MAB",1.03185801741201,"MeanCond"
1996,"Red hake","MAB",1.0354266420572,"MeanCond"
1997,"Red hake","MAB",0.994794148352833,"MeanCond"
1998,"Red hake","MAB",1.03760955854357,"MeanCond"
1999,"Red hake","MAB",0.972470410553072,"MeanCond"
2000,"Red hake","MAB",1.00479157725129,"MeanCond"
2001,"Red hake","MAB",0.9789235718267,"MeanCond"
2002,"Red hake","MAB",0.974156002523454,"MeanCond"
2003,"Red hake","MAB",1.02810266536225,"MeanCond"
2004,"Red hake","MAB",0.971523886134287,"MeanCond"
2005,"Red hake","MAB",1.01426548324466,"MeanCond"
2006,"Red hake","MAB",0.948412864982755,"MeanCond"
2007,"Red hake","MAB",0.943284246441339,"MeanCond"
2008,"Red hake","MAB",0.969767503246712,"MeanCond"
2009,"Red hake","MAB",1.01333142075394,"MeanCond"
2010,"Red hake","MAB",0.997941783869446,"MeanCond"
2011,"Red hake","MAB",1.01487667367016,"MeanCond"
2012,"Red hake","MAB",0.979537794412568,"MeanCond"
2013,"Red hake","MAB",1.0502537066562,"MeanCond"
2014,"Red hake","MAB",1.00431753995425,"MeanCond"
2015,"Red hake","MAB",1.04088890777584,"MeanCond"
2016,"Red hake","MAB",1.02312929312468,"MeanCond"
2018,"Red hake","MAB",1.033602198681,"MeanCond"
2019,"Red hake","MAB",1.01395196093661,"MeanCond"
2021,"Red hake","MAB",0.994803049722814,"MeanCond"
2022,"Red hake","MAB",1.0270995554157,"MeanCond"
2023,"Red hake","MAB",1.05152506181006,"MeanCond"
2024,"Red hake","MAB",0.995576843785282,"MeanCond"
1992,"Red hake","SS",0.982755764849177,"MeanCond"
1993,"Red hake","SS",1.09806795218202,"MeanCond"
1994,"Red hake","SS",0.985426685106102,"MeanCond"
1995,"Red hake","SS",0.999370587605402,"MeanCond"
1996,"Red hake","SS",0.928945242292348,"MeanCond"
1997,"Red hake","SS",0.973818635684344,"MeanCond"
1998,"Red hake","SS",1.01303007853136,"MeanCond"
1999,"Red hake","SS",1.01174323728243,"MeanCond"
2000,"Red hake","SS",1.02630438169319,"MeanCond"
2001,"Red hake","SS",0.912918407210996,"MeanCond"
2002,"Red hake","SS",0.939559205837268,"MeanCond"
2003,"Red hake","SS",0.957794636557905,"MeanCond"
2004,"Red hake","SS",0.968349831788675,"MeanCond"
2005,"Red hake","SS",0.932505295902875,"MeanCond"
2006,"Red hake","SS",0.932909416339201,"MeanCond"
2007,"Red hake","SS",0.941990911550416,"MeanCond"
2008,"Red hake","SS",1.01779456289026,"MeanCond"
2009,"Red hake","SS",1.01365943407938,"MeanCond"
2010,"Red hake","SS",1.01031369922586,"MeanCond"
2011,"Red hake","SS",0.967369034059685,"MeanCond"
2012,"Red hake","SS",1.05648194142892,"MeanCond"
2013,"Red hake","SS",1.03596229870935,"MeanCond"
2014,"Red hake","SS",0.99471463685224,"MeanCond"
2015,"Red hake","SS",1.0270227882493,"MeanCond"
2016,"Red hake","SS",1.03111543843958,"MeanCond"
2017,"Red hake","SS",0.951060509280655,"MeanCond"
2019,"Red hake","SS",0.999857672496099,"MeanCond"
2021,"Red hake","SS",1.04952129205628,"MeanCond"
2022,"Red hake","SS",1.00966273452331,"MeanCond"
2023,"Red hake","SS",0.948040853118068,"MeanCond"
2024,"Red hake","SS",0.923948370388522,"MeanCond"
1996,"Rosette skate","MAB",1.01844010855507,"MeanCond"
1999,"Rosette skate","MAB",0.997674326622601,"MeanCond"
2000,"Rosette skate","MAB",1.05104542888731,"MeanCond"
2001,"Rosette skate","MAB",0.93052196833917,"MeanCond"
2002,"Rosette skate","MAB",0.992536528122534,"MeanCond"
2003,"Rosette skate","MAB",1.04041885937635,"MeanCond"
2004,"Rosette skate","MAB",0.972726266363236,"MeanCond"
2005,"Rosette skate","MAB",0.995229583808669,"MeanCond"
2006,"Rosette skate","MAB",0.988861716974523,"MeanCond"
2007,"Rosette skate","MAB",0.95946894078911,"MeanCond"
2008,"Rosette skate","MAB",0.922991863695707,"MeanCond"
2009,"Rosette skate","MAB",0.961408820105839,"MeanCond"
2010,"Rosette skate","MAB",0.960488410418805,"MeanCond"
2011,"Rosette skate","MAB",1.0066128964663,"MeanCond"
2012,"Rosette skate","MAB",0.970013810407604,"MeanCond"
2013,"Rosette skate","MAB",1.01165931221618,"MeanCond"
2014,"Rosette skate","MAB",1.00253069322263,"MeanCond"
2015,"Rosette skate","MAB",1.00984924689606,"MeanCond"
2016,"Rosette skate","MAB",0.99218189895428,"MeanCond"
2018,"Rosette skate","MAB",1.00290322616079,"MeanCond"
2019,"Rosette skate","MAB",1.0092241746741,"MeanCond"
2021,"Rosette skate","MAB",1.02597482466721,"MeanCond"
2022,"Rosette skate","MAB",0.991709086055977,"MeanCond"
2023,"Rosette skate","MAB",0.995646850372424,"MeanCond"
2024,"Rosette skate","MAB",0.977388357329494,"MeanCond"
1997,"Roughtail stingray","MAB",0.906013114603586,"MeanCond"
1998,"Roughtail stingray","MAB",0.971410209029144,"MeanCond"
2000,"Roughtail stingray","MAB",0.83279528318789,"MeanCond"
2001,"Roughtail stingray","MAB",0.930593014154885,"MeanCond"
2002,"Roughtail stingray","MAB",1.06209979951682,"MeanCond"
2003,"Roughtail stingray","MAB",0.889627380686535,"MeanCond"
2004,"Roughtail stingray","MAB",0.925234243285568,"MeanCond"
2005,"Roughtail stingray","MAB",0.930872454954467,"MeanCond"
2006,"Roughtail stingray","MAB",0.917633320967033,"MeanCond"
2007,"Roughtail stingray","MAB",0.924278880230454,"MeanCond"
2008,"Roughtail stingray","MAB",0.900339168421841,"MeanCond"
2009,"Roughtail stingray","MAB",0.89037500064381,"MeanCond"
2010,"Roughtail stingray","MAB",0.919252104221926,"MeanCond"
2011,"Roughtail stingray","MAB",0.90989854932712,"MeanCond"
2012,"Roughtail stingray","MAB",0.919491591298792,"MeanCond"
2013,"Roughtail stingray","MAB",0.890665871674882,"MeanCond"
2014,"Roughtail stingray","MAB",0.95351165949986,"MeanCond"
2015,"Roughtail stingray","MAB",0.915963843425592,"MeanCond"
2016,"Roughtail stingray","MAB",0.89440536007691,"MeanCond"
2018,"Roughtail stingray","MAB",0.877771315256585,"MeanCond"
2019,"Roughtail stingray","MAB",0.892354766509031,"MeanCond"
2021,"Roughtail stingray","MAB",0.805952701435036,"MeanCond"
2022,"Roughtail stingray","MAB",0.862117572377427,"MeanCond"
2023,"Roughtail stingray","MAB",0.787689109575044,"MeanCond"
2024,"Roughtail stingray","MAB",1.0371777561169,"MeanCond"
1992,"Scup","GB",0.991985471347081,"MeanCond"
1993,"Scup","GB",0.848715435893294,"MeanCond"
1994,"Scup","GB",0.851852711998476,"MeanCond"
1995,"Scup","GB",0.981277569653403,"MeanCond"
1996,"Scup","GB",0.942960727736162,"MeanCond"
1998,"Scup","GB",0.96651801420842,"MeanCond"
1999,"Scup","GB",0.995511651739739,"MeanCond"
2000,"Scup","GB",0.976576083247765,"MeanCond"
2001,"Scup","GB",0.907200984573598,"MeanCond"
2002,"Scup","GB",0.780458651153907,"MeanCond"
2003,"Scup","GB",0.874311638664208,"MeanCond"
2004,"Scup","GB",0.935582199000585,"MeanCond"
2005,"Scup","GB",0.886142149831424,"MeanCond"
2006,"Scup","GB",0.841459909751904,"MeanCond"
2007,"Scup","GB",0.932661399941792,"MeanCond"
2008,"Scup","GB",0.923618934323639,"MeanCond"
2009,"Scup","GB",0.915089124827998,"MeanCond"
2010,"Scup","GB",0.917000532221422,"MeanCond"
2011,"Scup","GB",0.930093887090776,"MeanCond"
2012,"Scup","GB",0.911877859322141,"MeanCond"
2013,"Scup","GB",0.941437148181158,"MeanCond"
2014,"Scup","GB",0.910089681961585,"MeanCond"
2015,"Scup","GB",0.994865793133502,"MeanCond"
2016,"Scup","GB",0.900375788775662,"MeanCond"
2018,"Scup","GB",0.887679228069026,"MeanCond"
2019,"Scup","GB",0.913484933538764,"MeanCond"
2021,"Scup","GB",0.90393371536589,"MeanCond"
2022,"Scup","GB",0.935101434132117,"MeanCond"
2023,"Scup","GB",0.907554545273671,"MeanCond"
2024,"Scup","GB",0.934675175424282,"MeanCond"
1992,"Scup","GOM",0.956309707788234,"MeanCond"
1993,"Scup","GOM",0.884393583136965,"MeanCond"
1994,"Scup","GOM",0.803767845009456,"MeanCond"
1996,"Scup","GOM",0.918365438090834,"MeanCond"
1999,"Scup","GOM",1.02746019127213,"MeanCond"
2000,"Scup","GOM",0.963062940216126,"MeanCond"
2001,"Scup","GOM",0.913762931162559,"MeanCond"
2002,"Scup","GOM",0.863378766341969,"MeanCond"
2004,"Scup","GOM",0.782152408643166,"MeanCond"
2005,"Scup","GOM",0.698913653522878,"MeanCond"
2006,"Scup","GOM",0.909607080535911,"MeanCond"
2007,"Scup","GOM",0.978247785890352,"MeanCond"
2008,"Scup","GOM",0.767659866544348,"MeanCond"
2009,"Scup","GOM",0.898384170215234,"MeanCond"
2010,"Scup","GOM",0.926821268820693,"MeanCond"
2011,"Scup","GOM",0.913598460268767,"MeanCond"
2012,"Scup","GOM",0.892686399000954,"MeanCond"
2013,"Scup","GOM",0.94461199868332,"MeanCond"
2014,"Scup","GOM",0.915367994495721,"MeanCond"
2015,"Scup","GOM",0.925960746100722,"MeanCond"
2016,"Scup","GOM",0.893851187736951,"MeanCond"
2018,"Scup","GOM",0.895052778074738,"MeanCond"
2019,"Scup","GOM",0.968346548275291,"MeanCond"
2021,"Scup","GOM",0.843871154770334,"MeanCond"
2022,"Scup","GOM",0.905123737007215,"MeanCond"
2023,"Scup","GOM",0.903661332880551,"MeanCond"
2024,"Scup","GOM",0.894960459780213,"MeanCond"
1992,"Scup","MAB",0.981019710733949,"MeanCond"
1993,"Scup","MAB",1.00276421752714,"MeanCond"
1994,"Scup","MAB",1.02797340081492,"MeanCond"
1995,"Scup","MAB",1.03997691545351,"MeanCond"
1996,"Scup","MAB",1.01227469538466,"MeanCond"
1997,"Scup","MAB",0.996650050414306,"MeanCond"
1998,"Scup","MAB",0.983161267573175,"MeanCond"
1999,"Scup","MAB",0.987724192667327,"MeanCond"
2000,"Scup","MAB",0.995545196437754,"MeanCond"
2001,"Scup","MAB",0.930647139256626,"MeanCond"
2002,"Scup","MAB",0.929789673972127,"MeanCond"
2003,"Scup","MAB",0.955458159629141,"MeanCond"
2004,"Scup","MAB",0.927992236913577,"MeanCond"
2005,"Scup","MAB",0.935510692107323,"MeanCond"
2006,"Scup","MAB",0.939717955164358,"MeanCond"
2007,"Scup","MAB",0.946636351357318,"MeanCond"
2008,"Scup","MAB",0.906424765229589,"MeanCond"
2009,"Scup","MAB",0.954602428695569,"MeanCond"
2010,"Scup","MAB",0.949845043094339,"MeanCond"
2011,"Scup","MAB",0.950268630132276,"MeanCond"
2012,"Scup","MAB",0.916754458152672,"MeanCond"
2013,"Scup","MAB",0.952181161801119,"MeanCond"
2014,"Scup","MAB",0.946625984634127,"MeanCond"
2015,"Scup","MAB",0.98404476584846,"MeanCond"
2016,"Scup","MAB",0.94931781187316,"MeanCond"
2018,"Scup","MAB",0.920982588994892,"MeanCond"
2019,"Scup","MAB",0.934147365590589,"MeanCond"
2021,"Scup","MAB",0.898027205649279,"MeanCond"
2022,"Scup","MAB",0.925561221376421,"MeanCond"
2023,"Scup","MAB",0.918589123357536,"MeanCond"
2024,"Scup","MAB",0.881966109155511,"MeanCond"
1993,"Scup",NA,0.932570699282729,"MeanCond"
1994,"Scup",NA,1.00247305249874,"MeanCond"
1995,"Scup",NA,1.07869566659471,"MeanCond"
1996,"Scup",NA,0.962421401139261,"MeanCond"
1997,"Scup",NA,0.969127354821699,"MeanCond"
1999,"Scup",NA,0.948225820035408,"MeanCond"
2000,"Scup",NA,0.946916547079852,"MeanCond"
2001,"Scup",NA,0.950947356628229,"MeanCond"
2002,"Scup",NA,0.936451673803797,"MeanCond"
2003,"Scup",NA,1.02416107536316,"MeanCond"
2004,"Scup",NA,0.817496526043145,"MeanCond"
2005,"Scup",NA,0.893779867921629,"MeanCond"
2006,"Scup",NA,0.916942766800857,"MeanCond"
2007,"Scup",NA,0.926776336446196,"MeanCond"
2008,"Scup",NA,0.896443337763781,"MeanCond"
2009,"Scup",NA,0.932940232545329,"MeanCond"
2010,"Scup",NA,0.95845201331775,"MeanCond"
2011,"Scup",NA,0.935195156401584,"MeanCond"
2012,"Scup",NA,0.942629221162144,"MeanCond"
2013,"Scup",NA,1.02232077708548,"MeanCond"
2014,"Scup",NA,0.934976693421449,"MeanCond"
2015,"Scup",NA,0.911244975749096,"MeanCond"
2016,"Scup",NA,0.890094762311783,"MeanCond"
2019,"Scup",NA,1.05368910885247,"MeanCond"
1992,"Sea raven","GB",0.934107747178358,"MeanCond"
1993,"Sea raven","GB",0.967410266911422,"MeanCond"
1994,"Sea raven","GB",0.985566647791358,"MeanCond"
1995,"Sea raven","GB",0.998346993894649,"MeanCond"
1996,"Sea raven","GB",1.051179348661,"MeanCond"
1997,"Sea raven","GB",1.02669631497283,"MeanCond"
1999,"Sea raven","GB",1.00035674834032,"MeanCond"
2000,"Sea raven","GB",1.00560559871745,"MeanCond"
2001,"Sea raven","GB",0.967113912718124,"MeanCond"
2002,"Sea raven","GB",0.978263601872649,"MeanCond"
2003,"Sea raven","GB",0.984435414563994,"MeanCond"
2004,"Sea raven","GB",1.00086039715538,"MeanCond"
2005,"Sea raven","GB",0.949017806898494,"MeanCond"
2006,"Sea raven","GB",0.975329390116228,"MeanCond"
2007,"Sea raven","GB",0.937927873115877,"MeanCond"
2008,"Sea raven","GB",0.989912780781783,"MeanCond"
2009,"Sea raven","GB",0.977323706923659,"MeanCond"
2010,"Sea raven","GB",0.955439828410588,"MeanCond"
2011,"Sea raven","GB",0.949485996451335,"MeanCond"
2012,"Sea raven","GB",0.964341928600604,"MeanCond"
2013,"Sea raven","GB",0.913304843799931,"MeanCond"
2014,"Sea raven","GB",1.02350231535222,"MeanCond"
2015,"Sea raven","GB",0.993864256785387,"MeanCond"
2016,"Sea raven","GB",1.01522325898011,"MeanCond"
2017,"Sea raven","GB",0.974544989657865,"MeanCond"
2018,"Sea raven","GB",0.889971461288251,"MeanCond"
2019,"Sea raven","GB",0.959490933700682,"MeanCond"
2021,"Sea raven","GB",0.994193957854893,"MeanCond"
2022,"Sea raven","GB",0.949301028908689,"MeanCond"
2023,"Sea raven","GB",1.03388717345492,"MeanCond"
2024,"Sea raven","GB",0.935668602318586,"MeanCond"
1992,"Sea raven","GOM",1.00628851674073,"MeanCond"
1993,"Sea raven","GOM",0.900728841927675,"MeanCond"
1994,"Sea raven","GOM",1.04866133882278,"MeanCond"
1995,"Sea raven","GOM",1.00407123855306,"MeanCond"
1996,"Sea raven","GOM",0.975202410006637,"MeanCond"
1997,"Sea raven","GOM",1.15271504806256,"MeanCond"
1999,"Sea raven","GOM",0.995389183743081,"MeanCond"
2000,"Sea raven","GOM",0.991699780117808,"MeanCond"
2001,"Sea raven","GOM",0.964805036594883,"MeanCond"
2002,"Sea raven","GOM",0.957259815605033,"MeanCond"
2003,"Sea raven","GOM",0.954707077966301,"MeanCond"
2004,"Sea raven","GOM",1.01137728329141,"MeanCond"
2005,"Sea raven","GOM",0.953027825860273,"MeanCond"
2006,"Sea raven","GOM",1.03666333086955,"MeanCond"
2007,"Sea raven","GOM",0.943003428881457,"MeanCond"
2008,"Sea raven","GOM",0.944306550396075,"MeanCond"
2009,"Sea raven","GOM",0.903869961550747,"MeanCond"
2010,"Sea raven","GOM",0.882557826304918,"MeanCond"
2011,"Sea raven","GOM",0.956456489729013,"MeanCond"
2012,"Sea raven","GOM",0.991044682345615,"MeanCond"
2013,"Sea raven","GOM",1.08361811381619,"MeanCond"
2014,"Sea raven","GOM",0.964323243903865,"MeanCond"
2015,"Sea raven","GOM",0.979880355841742,"MeanCond"
2016,"Sea raven","GOM",0.971984423093314,"MeanCond"
2017,"Sea raven","GOM",1.00284859713927,"MeanCond"
2018,"Sea raven","GOM",0.998532072904876,"MeanCond"
2019,"Sea raven","GOM",0.935136633765269,"MeanCond"
2021,"Sea raven","GOM",0.933701722678618,"MeanCond"
2022,"Sea raven","GOM",0.963447267572667,"MeanCond"
